country;year;sex;age;suicides_no;population;suicidesper100k;country-year;HDI for year;gdp_for_year_dolar;gdp_per_capita;generation
Denmark;2011;male;75+ years;48;156856;30,6;Denmark2011;0,92;344,003,209,696;65598;Silent
Denmark;2011;male;35-54 years;189;791137;23,89;Denmark2011;0,92;344,003,209,696;65598;Generation X
Denmark;2011;male;55-74 years;139;621859;22,35;Denmark2011;0,92;344,003,209,696;65598;Boomers
Denmark;2011;male;25-34 years;35;326633;10,72;Denmark2011;0,92;344,003,209,696;65598;Millenials
Denmark;2011;female;75+ years;22;237867;9,25;Denmark2011;0,92;344,003,209,696;65598;Silent
Denmark;2011;female;55-74 years;57;643276;8,86;Denmark2011;0,92;344,003,209,696;65598;Boomers
Denmark;2011;male;15-24 years;26;356319;7,3;Denmark2011;0,92;344,003,209,696;65598;Millenials
Denmark;2011;female;35-54 years;50;778373;6,42;Denmark2011;0,92;344,003,209,696;65598;Generation X
Denmark;2011;female;25-34 years;12;323639;3,71;Denmark2011;0,92;344,003,209,696;65598;Millenials
Denmark;2011;female;15-24 years;11;340056;3,23;Denmark2011;0,92;344,003,209,696;65598;Millenials
Denmark;2011;female;5-14 years;0;326359;0;Denmark2011;0,92;344,003,209,696;65598;Generation Z
Denmark;2011;male;5-14 years;0;341776;0;Denmark2011;0,92;344,003,209,696;65598;Generation Z
Denmark;2012;male;75+ years;67;161259;41,55;Denmark2012;0,921;327,148,899,962;62071;Silent
Denmark;2012;male;35-54 years;209;788215;26,52;Denmark2012;0,921;327,148,899,962;62071;Generation X
Denmark;2012;male;55-74 years;153;630159;24,28;Denmark2012;0,921;327,148,899,962;62071;Boomers
Denmark;2012;female;55-74 years;71;651381;10,9;Denmark2012;0,921;327,148,899,962;62071;Boomers
Denmark;2012;male;25-34 years;31;326746;9,49;Denmark2012;0,921;327,148,899,962;62071;Millenials
Denmark;2012;male;15-24 years;33;362466;9,1;Denmark2012;0,921;327,148,899,962;62071;Millenials
Denmark;2012;female;75+ years;19;240759;7,89;Denmark2012;0,921;327,148,899,962;62071;Silent
Denmark;2012;female;35-54 years;58;776419;7,47;Denmark2012;0,921;327,148,899,962;62071;Generation X
Denmark;2012;female;25-34 years;11;322504;3,41;Denmark2012;0,921;327,148,899,962;62071;Millenials
Denmark;2012;female;15-24 years;8;346154;2,31;Denmark2012;0,921;327,148,899,962;62071;Millenials
Denmark;2012;male;5-14 years;1;340022;0,29;Denmark2012;0,921;327,148,899,962;62071;Generation Z
Denmark;2012;female;5-14 years;0;324455;0;Denmark2012;0,921;327,148,899,962;62071;Generation Z
Denmark;2013;male;75+ years;62;166011;37,35;Denmark2013;0,923;343,584,385,594;64831;Silent
Denmark;2013;male;55-74 years;157;637775;24,62;Denmark2013;0,923;343,584,385,594;64831;Boomers
Denmark;2013;male;35-54 years;174;785198;22,16;Denmark2013;0,923;343,584,385,594;64831;Generation X
Denmark;2013;female;75+ years;25;243880;10,25;Denmark2013;0,923;343,584,385,594;64831;Silent
Denmark;2013;male;25-34 years;33;328192;10,06;Denmark2013;0,923;343,584,385,594;64831;Millenials
Denmark;2013;female;55-74 years;52;658936;7,89;Denmark2013;0,923;343,584,385,594;64831;Boomers
Denmark;2013;female;35-54 years;54;775088;6,97;Denmark2013;0,923;343,584,385,594;64831;Generation X
Denmark;2013;male;15-24 years;23;367000;6,27;Denmark2013;0,923;343,584,385,594;64831;Millenials
Denmark;2013;female;25-34 years;16;322819;4,96;Denmark2013;0,923;343,584,385,594;64831;Millenials
Denmark;2013;female;15-24 years;12;350607;3,42;Denmark2013;0,923;343,584,385,594;64831;Millenials
Denmark;2013;female;5-14 years;1;324362;0,31;Denmark2013;0,923;343,584,385,594;64831;Generation Z
Denmark;2013;male;5-14 years;1;339830;0,29;Denmark2013;0,923;343,584,385,594;64831;Generation Z
Denmark;2014;male;75+ years;61;172150;35,43;Denmark2014;0,923;352,993,633,221;66114;Silent
Denmark;2014;male;55-74 years;155;645001;24,03;Denmark2014;0,923;352,993,633,221;66114;Boomers
Denmark;2014;male;35-54 years;178;784300;22,7;Denmark2014;0,923;352,993,633,221;66114;Generation X
Denmark;2014;female;75+ years;36;248889;14,46;Denmark2014;0,923;352,993,633,221;66114;Silent
Denmark;2014;male;25-34 years;43;333712;12,89;Denmark2014;0,923;352,993,633,221;66114;Millenials
Denmark;2014;male;15-24 years;31;370570;8,37;Denmark2014;0,923;352,993,633,221;66114;Millenials
Denmark;2014;female;35-54 years;59;774379;7,62;Denmark2014;0,923;352,993,633,221;66114;Generation X
Denmark;2014;female;55-74 years;50;666386;7,5;Denmark2014;0,923;352,993,633,221;66114;Boomers
Denmark;2014;female;25-34 years;7;325866;2,15;Denmark2014;0,923;352,993,633,221;66114;Millenials
Denmark;2014;female;15-24 years;7;354099;1,98;Denmark2014;0,923;352,993,633,221;66114;Millenials
Denmark;2014;female;5-14 years;1;323749;0,31;Denmark2014;0,923;352,993,633,221;66114;Generation Z
Denmark;2014;male;5-14 years;1;340065;0,29;Denmark2014;0,923;352,993,633,221;66114;Generation Z
Denmark;2015;male;75+ years;57;178633;31,91;Denmark2015;;301,298,464,861;55972;Silent
Denmark;2015;male;35-54 years;159;783366;20,3;Denmark2015;;301,298,464,861;55972;Generation X
Denmark;2015;male;55-74 years;126;651856;19,33;Denmark2015;;301,298,464,861;55972;Boomers
Denmark;2015;female;75+ years;32;253300;12,63;Denmark2015;;301,298,464,861;55972;Silent
Denmark;2015;female;55-74 years;67;673655;9,95;Denmark2015;;301,298,464,861;55972;Boomers
Denmark;2015;male;25-34 years;30;342769;8,75;Denmark2015;;301,298,464,861;55972;Millenials
Denmark;2015;female;35-54 years;51;772844;6,6;Denmark2015;;301,298,464,861;55972;Generation X
Denmark;2015;male;15-24 years;18;374051;4,81;Denmark2015;;301,298,464,861;55972;Millenials
Denmark;2015;female;25-34 years;15;331400;4,53;Denmark2015;;301,298,464,861;55972;Millenials
Denmark;2015;female;15-24 years;6;356882;1,68;Denmark2015;;301,298,464,861;55972;Millenials
Denmark;2015;female;5-14 years;3;323821;0,93;Denmark2015;;301,298,464,861;55972;Generation Z
Denmark;2015;male;5-14 years;0;340483;0;Denmark2015;;301,298,464,861;55972;Generation Z
Ecuador;1985;male;75+ years;8;40000;20;Ecuador1985;0,631;17,149,094,590;2238;G,I, Generation
Ecuador;1985;male;25-34 years;70;610800;11,46;Ecuador1985;0,631;17,149,094,590;2238;Boomers
Ecuador;1985;male;55-74 years;33;289000;11,42;Ecuador1985;0,631;17,149,094,590;2238;G,I, Generation
Ecuador;1985;male;15-24 years;104;915700;11,36;Ecuador1985;0,631;17,149,094,590;2238;Generation X
Ecuador;1985;male;35-54 years;57;692800;8,23;Ecuador1985;0,631;17,149,094,590;2238;Silent
Ecuador;1985;female;15-24 years;58;897700;6,46;Ecuador1985;0,631;17,149,094,590;2238;Generation X
Ecuador;1985;female;25-34 years;31;600800;5,16;Ecuador1985;0,631;17,149,094,590;2238;Boomers
Ecuador;1985;female;75+ years;2;49000;4,08;Ecuador1985;0,631;17,149,094,590;2238;G,I, Generation
Ecuador;1985;female;35-54 years;15;692800;2,17;Ecuador1985;0,631;17,149,094,590;2238;Silent
Ecuador;1985;female;55-74 years;4;303000;1,32;Ecuador1985;0,631;17,149,094,590;2238;G,I, Generation
Ecuador;1985;male;5-14 years;7;1307600;0,54;Ecuador1985;0,631;17,149,094,590;2238;Generation X
Ecuador;1985;female;5-14 years;4;1262600;0,32;Ecuador1985;0,631;17,149,094,590;2238;Generation X
Ecuador;1986;male;75+ years;6;41100;14,6;Ecuador1986;;15,314,143,988;1943;G,I, Generation
Ecuador;1986;male;25-34 years;67;628400;10,66;Ecuador1986;;15,314,143,988;1943;Boomers
Ecuador;1986;male;55-74 years;28;297200;9,42;Ecuador1986;;15,314,143,988;1943;G,I, Generation
Ecuador;1986;male;15-24 years;87;941900;9,24;Ecuador1986;;15,314,143,988;1943;Generation X
Ecuador;1986;female;15-24 years;74;923500;8,01;Ecuador1986;;15,314,143,988;1943;Generation X
Ecuador;1986;female;75+ years;4;50400;7,94;Ecuador1986;;15,314,143,988;1943;G,I, Generation
Ecuador;1986;male;35-54 years;52;712600;7,3;Ecuador1986;;15,314,143,988;1943;Silent
Ecuador;1986;female;25-34 years;28;618000;4,53;Ecuador1986;;15,314,143,988;1943;Boomers
Ecuador;1986;female;55-74 years;7;311800;2,25;Ecuador1986;;15,314,143,988;1943;G,I, Generation
Ecuador;1986;female;35-54 years;12;712600;1,68;Ecuador1986;;15,314,143,988;1943;Silent
Ecuador;1986;female;5-14 years;6;1298800;0,46;Ecuador1986;;15,314,143,988;1943;Generation X
Ecuador;1986;male;5-14 years;6;1345000;0,45;Ecuador1986;;15,314,143,988;1943;Generation X
Ecuador;1987;male;75+ years;6;52900;11,34;Ecuador1987;;13,945,431,882;1669;G,I, Generation
Ecuador;1987;male;25-34 years;74;718200;10,3;Ecuador1987;;13,945,431,882;1669;Boomers
Ecuador;1987;male;35-54 years;73;773400;9,44;Ecuador1987;;13,945,431,882;1669;Silent
Ecuador;1987;female;15-24 years;79;999500;7,9;Ecuador1987;;13,945,431,882;1669;Generation X
Ecuador;1987;male;15-24 years;78;1023900;7,62;Ecuador1987;;13,945,431,882;1669;Generation X
Ecuador;1987;male;55-74 years;20;318600;6,28;Ecuador1987;;13,945,431,882;1669;G,I, Generation
Ecuador;1987;female;25-34 years;26;708700;3,67;Ecuador1987;;13,945,431,882;1669;Boomers
Ecuador;1987;female;35-54 years;16;775400;2,06;Ecuador1987;;13,945,431,882;1669;Silent
Ecuador;1987;female;75+ years;1;65600;1,52;Ecuador1987;;13,945,431,882;1669;G,I, Generation
Ecuador;1987;female;55-74 years;5;338600;1,48;Ecuador1987;;13,945,431,882;1669;G,I, Generation
Ecuador;1987;male;5-14 years;8;1309500;0,61;Ecuador1987;;13,945,431,882;1669;Generation X
Ecuador;1987;female;5-14 years;4;1272500;0,31;Ecuador1987;;13,945,431,882;1669;Generation X
Ecuador;1988;male;25-34 years;93;738500;12,59;Ecuador1988;;13,051,886,552;1519;Boomers
Ecuador;1988;male;55-74 years;41;327400;12,52;Ecuador1988;;13,051,886,552;1519;G,I, Generation
Ecuador;1988;male;75+ years;6;54400;11,03;Ecuador1988;;13,051,886,552;1519;G,I, Generation
Ecuador;1988;male;15-24 years;107;1052900;10,16;Ecuador1988;;13,051,886,552;1519;Generation X
Ecuador;1988;male;35-54 years;73;795100;9,18;Ecuador1988;;13,051,886,552;1519;Silent
Ecuador;1988;female;15-24 years;73;1027900;7,1;Ecuador1988;;13,051,886,552;1519;Generation X
Ecuador;1988;female;25-34 years;28;728700;3,84;Ecuador1988;;13,051,886,552;1519;Boomers
Ecuador;1988;female;35-54 years;28;797400;3,51;Ecuador1988;;13,051,886,552;1519;Silent
Ecuador;1988;female;75+ years;2;67500;2,96;Ecuador1988;;13,051,886,552;1519;G,I, Generation
Ecuador;1988;female;55-74 years;6;348200;1,72;Ecuador1988;;13,051,886,552;1519;G,I, Generation
Ecuador;1988;female;5-14 years;5;1308600;0,38;Ecuador1988;;13,051,886,552;1519;Generation X
Ecuador;1988;male;5-14 years;4;1346600;0,3;Ecuador1988;;13,051,886,552;1519;Generation X
Ecuador;1989;male;75+ years;10;68674;14,56;Ecuador1989;;13,890,828,708;1619;G,I, Generation
Ecuador;1989;male;25-34 years;76;766852;9,91;Ecuador1989;;13,890,828,708;1619;Boomers
Ecuador;1989;female;15-24 years;89;1008927;8,82;Ecuador1989;;13,890,828,708;1619;Generation X
Ecuador;1989;male;35-54 years;71;843236;8,42;Ecuador1989;;13,890,828,708;1619;Silent
Ecuador;1989;male;55-74 years;26;347684;7,48;Ecuador1989;;13,890,828,708;1619;G,I, Generation
Ecuador;1989;male;15-24 years;77;1031979;7,46;Ecuador1989;;13,890,828,708;1619;Generation X
Ecuador;1989;female;25-34 years;39;758284;5,14;Ecuador1989;;13,890,828,708;1619;Boomers
Ecuador;1989;female;75+ years;3;84592;3,55;Ecuador1989;;13,890,828,708;1619;G,I, Generation
Ecuador;1989;female;35-54 years;23;848574;2,71;Ecuador1989;;13,890,828,708;1619;Silent
Ecuador;1989;female;55-74 years;5;368669;1,36;Ecuador1989;;13,890,828,708;1619;G,I, Generation
Ecuador;1989;male;5-14 years;7;1243682;0,56;Ecuador1989;;13,890,828,708;1619;Generation X
Ecuador;1989;female;5-14 years;5;1207466;0,41;Ecuador1989;;13,890,828,708;1619;Generation X
Ecuador;1990;male;25-34 years;89;788540;11,29;Ecuador1990;0,645;15,239,278,100;1732;Boomers
Ecuador;1990;male;15-24 years;97;1055004;9,19;Ecuador1990;0,645;15,239,278,100;1732;Generation X
Ecuador;1990;male;55-74 years;30;358877;8,36;Ecuador1990;0,645;15,239,278,100;1732;G,I, Generation
Ecuador;1990;female;15-24 years;84;1031235;8,15;Ecuador1990;0,645;15,239,278,100;1732;Generation X
Ecuador;1990;male;35-54 years;70;877120;7,98;Ecuador1990;0,645;15,239,278,100;1732;Silent
Ecuador;1990;female;25-34 years;42;779938;5,39;Ecuador1990;0,645;15,239,278,100;1732;Boomers
Ecuador;1990;male;75+ years;3;70844;4,23;Ecuador1990;0,645;15,239,278,100;1732;G,I, Generation
Ecuador;1990;female;75+ years;2;87254;2,29;Ecuador1990;0,645;15,239,278,100;1732;G,I, Generation
Ecuador;1990;female;35-54 years;17;883364;1,92;Ecuador1990;0,645;15,239,278,100;1732;Silent
Ecuador;1990;female;55-74 years;3;380666;0,79;Ecuador1990;0,645;15,239,278,100;1732;G,I, Generation
Ecuador;1990;male;5-14 years;6;1262625;0,48;Ecuador1990;0,645;15,239,278,100;1732;Generation X
Ecuador;1990;female;5-14 years;5;1225466;0,41;Ecuador1990;0,645;15,239,278,100;1732;Generation X
Ecuador;1991;female;15-24 years;117;1061400;11,02;Ecuador1991;;16,988,535,268;1869;Generation X
Ecuador;1991;male;55-74 years;37;368900;10,03;Ecuador1991;;16,988,535,268;1869;Silent
Ecuador;1991;male;15-24 years;107;1087300;9,84;Ecuador1991;;16,988,535,268;1869;Generation X
Ecuador;1991;male;35-54 years;83;899100;9,23;Ecuador1991;;16,988,535,268;1869;Boomers
Ecuador;1991;male;25-34 years;70;804000;8,71;Ecuador1991;;16,988,535,268;1869;Boomers
Ecuador;1991;male;75+ years;5;68100;7,34;Ecuador1991;;16,988,535,268;1869;G,I, Generation
Ecuador;1991;female;25-34 years;35;792300;4,42;Ecuador1991;;16,988,535,268;1869;Boomers
Ecuador;1991;female;55-74 years;9;392100;2,3;Ecuador1991;;16,988,535,268;1869;Silent
Ecuador;1991;female;35-54 years;18;903600;1,99;Ecuador1991;;16,988,535,268;1869;Boomers
Ecuador;1991;female;75+ years;1;86400;1,16;Ecuador1991;;16,988,535,268;1869;G,I, Generation
Ecuador;1991;female;5-14 years;9;1294500;0,7;Ecuador1991;;16,988,535,268;1869;Millenials
Ecuador;1991;male;5-14 years;3;1334000;0,22;Ecuador1991;;16,988,535,268;1869;Millenials
Ecuador;1992;male;75+ years;12;77846;15,42;Ecuador1992;;18,094,238,119;1955;G,I, Generation
Ecuador;1992;male;25-34 years;91;833688;10,92;Ecuador1992;;18,094,238,119;1955;Boomers
Ecuador;1992;male;55-74 years;40;380709;10,51;Ecuador1992;;18,094,238,119;1955;Silent
Ecuador;1992;male;15-24 years;114;1095624;10,41;Ecuador1992;;18,094,238,119;1955;Generation X
Ecuador;1992;female;15-24 years;92;1071397;8,59;Ecuador1992;;18,094,238,119;1955;Generation X
Ecuador;1992;male;35-54 years;69;945954;7,29;Ecuador1992;;18,094,238,119;1955;Boomers
Ecuador;1992;female;25-34 years;40;825399;4,85;Ecuador1992;;18,094,238,119;1955;Boomers
Ecuador;1992;female;75+ years;3;95162;3,15;Ecuador1992;;18,094,238,119;1955;G,I, Generation
Ecuador;1992;female;35-54 years;20;954268;2,1;Ecuador1992;;18,094,238,119;1955;Boomers
Ecuador;1992;female;5-14 years;13;1264449;1,03;Ecuador1992;;18,094,238,119;1955;Millenials
Ecuador;1992;female;55-74 years;4;404377;0,99;Ecuador1992;;18,094,238,119;1955;Silent
Ecuador;1992;male;5-14 years;7;1304282;0,54;Ecuador1992;;18,094,238,119;1955;Millenials
Ecuador;1993;female;15-24 years;131;1090454;12,01;Ecuador1993;;18,938,717,359;1996;Generation X
Ecuador;1993;male;25-34 years;102;857646;11,89;Ecuador1993;;18,938,717,359;1996;Boomers
Ecuador;1993;male;55-74 years;46;392963;11,71;Ecuador1993;;18,938,717,359;1996;Silent
Ecuador;1993;male;15-24 years;105;1115135;9,42;Ecuador1993;;18,938,717,359;1996;Generation X
Ecuador;1993;male;35-54 years;89;981892;9,06;Ecuador1993;;18,938,717,359;1996;Boomers
Ecuador;1993;female;25-34 years;40;849600;4,71;Ecuador1993;;18,938,717,359;1996;Boomers
Ecuador;1993;male;75+ years;3;80952;3,71;Ecuador1993;;18,938,717,359;1996;G,I, Generation
Ecuador;1993;female;35-54 years;32;991346;3,23;Ecuador1993;;18,938,717,359;1996;Boomers
Ecuador;1993;female;75+ years;2;98838;2,02;Ecuador1993;;18,938,717,359;1996;G,I, Generation
Ecuador;1993;female;55-74 years;8;417711;1,92;Ecuador1993;;18,938,717,359;1996;Silent
Ecuador;1993;female;5-14 years;9;1285346;0,7;Ecuador1993;;18,938,717,359;1996;Millenials
Ecuador;1993;male;5-14 years;7;1326600;0,53;Ecuador1993;;18,938,717,359;1996;Millenials
Ecuador;1994;male;75+ years;10;83900;11,92;Ecuador1994;;22,708,673,337;2335;G,I, Generation
Ecuador;1994;male;25-34 years;96;881672;10,89;Ecuador1994;;22,708,673,337;2335;Boomers
Ecuador;1994;male;35-54 years;96;1018423;9,43;Ecuador1994;;22,708,673,337;2335;Boomers
Ecuador;1994;male;55-74 years;36;406131;8,86;Ecuador1994;;22,708,673,337;2335;Silent
Ecuador;1994;female;15-24 years;95;1108840;8,57;Ecuador1994;;22,708,673,337;2335;Generation X
Ecuador;1994;male;15-24 years;91;1134121;8,02;Ecuador1994;;22,708,673,337;2335;Generation X
Ecuador;1994;female;25-34 years;39;873910;4,46;Ecuador1994;;22,708,673,337;2335;Boomers
Ecuador;1994;female;35-54 years;21;1029098;2,04;Ecuador1994;;22,708,673,337;2335;Boomers
Ecuador;1994;female;75+ years;1;102472;0,98;Ecuador1994;;22,708,673,337;2335;G,I, Generation
Ecuador;1994;female;5-14 years;12;1306032;0,92;Ecuador1994;;22,708,673,337;2335;Millenials
Ecuador;1994;male;5-14 years;12;1348611;0,89;Ecuador1994;;22,708,673,337;2335;Millenials
Ecuador;1994;female;55-74 years;3;432045;0,69;Ecuador1994;;22,708,673,337;2335;Silent
Ecuador;1995;male;25-34 years;97;905313;10,71;Ecuador1995;0,665;24,432,884,442;2453;Generation X
Ecuador;1995;male;15-24 years;113;1152675;9,8;Ecuador1995;0,665;24,432,884,442;2453;Generation X
Ecuador;1995;male;55-74 years;41;420246;9,76;Ecuador1995;0,665;24,432,884,442;2453;Silent
Ecuador;1995;male;35-54 years;101;1055363;9,57;Ecuador1995;0,665;24,432,884,442;2453;Boomers
Ecuador;1995;male;75+ years;8;86756;9,22;Ecuador1995;0,665;24,432,884,442;2453;G,I, Generation
Ecuador;1995;female;15-24 years;95;1126655;8,43;Ecuador1995;0,665;24,432,884,442;2453;Generation X
Ecuador;1995;female;25-34 years;43;897847;4,79;Ecuador1995;0,665;24,432,884,442;2453;Generation X
Ecuador;1995;female;35-54 years;24;1067369;2,25;Ecuador1995;0,665;24,432,884,442;2453;Boomers
Ecuador;1995;female;55-74 years;7;447404;1,56;Ecuador1995;0,665;24,432,884,442;2453;Silent
Ecuador;1995;female;75+ years;1;106143;0,94;Ecuador1995;0,665;24,432,884,442;2453;G,I, Generation
Ecuador;1995;female;5-14 years;10;1325533;0,75;Ecuador1995;0,665;24,432,884,442;2453;Millenials
Ecuador;1995;male;5-14 years;6;1369259;0,44;Ecuador1995;0,665;24,432,884,442;2453;Millenials
Ecuador;1996;male;55-74 years;53;434259;12,2;Ecuador1996;;25,226,393,197;2474;Silent
Ecuador;1996;male;75+ years;11;91455;12,03;Ecuador1996;;25,226,393,197;2474;G,I, Generation
Ecuador;1996;male;25-34 years;111;927403;11,97;Ecuador1996;;25,226,393,197;2474;Generation X
Ecuador;1996;male;15-24 years;126;1169923;10,77;Ecuador1996;;25,226,393,197;2474;Generation X
Ecuador;1996;female;15-24 years;102;1143710;8,92;Ecuador1996;;25,226,393,197;2474;Generation X
Ecuador;1996;male;35-54 years;88;1091980;8,06;Ecuador1996;;25,226,393,197;2474;Boomers
Ecuador;1996;female;25-34 years;46;920330;5;Ecuador1996;;25,226,393,197;2474;Generation X
Ecuador;1996;female;55-74 years;9;462818;1,94;Ecuador1996;;25,226,393,197;2474;Silent
Ecuador;1996;female;35-54 years;21;1105412;1,9;Ecuador1996;;25,226,393,197;2474;Boomers
Ecuador;1996;female;75+ years;2;111706;1,79;Ecuador1996;;25,226,393,197;2474;G,I, Generation
Ecuador;1996;female;5-14 years;17;1345854;1,26;Ecuador1996;;25,226,393,197;2474;Millenials
Ecuador;1996;male;5-14 years;7;1390998;0,5;Ecuador1996;;25,226,393,197;2474;Millenials
Ecuador;1997;male;25-34 years;109;949086;11,48;Ecuador1997;;28,162,053,027;2701;Generation X
Ecuador;1997;male;15-24 years;124;1186873;10,45;Ecuador1997;;28,162,053,027;2701;Generation X
Ecuador;1997;male;75+ years;9;95968;9,38;Ecuador1997;;28,162,053,027;2701;G,I, Generation
Ecuador;1997;male;35-54 years;99;1128260;8,77;Ecuador1997;;28,162,053,027;2701;Boomers
